comment_sentence_id,class,comment_sentence,partition,instance_type,category
1527,KVStore.java,p,0,1,Expand
1528,KVStore.java,p,0,1,Expand
1529,KVStore.java,anoth featur automat key manag index annot field method,0,1,Expand
1530,KVStore.java,object written store link kvindex indic creat sort data,0,1,Expand
1531,KVStore.java,valu properti,0,1,Expand
1595,UploadBlockStream.java,actual block data contain,0,1,Expand
1532,KVStore.java,make possibl provid sort without,0,1,Expand
1596,UploadBlockStream.java,pas streamcallbackwithid,0,1,Expand
1533,KVStore.java,load instanc type store,0,1,Expand
1597,UploadBlockStream.java,return rpchandlerreceivestream,0,1,Expand
1534,KVStore.java,p,0,1,Expand
1535,KVStore.java,p,0,1,Expand
2112,IGDBTraceControl.java,gdb specif part sinc 44,0,1,Expand
1668,AutoconfMacroParameterListValidator.java,modifi cdt class cparameterlistvalid,1,1,Expand
1861,FormattedValueTests.java,helper class store element path node use certain format,0,1,Expand
2374,MIThreadGroupAddedEvent.java,thread group addedid i1,1,1,Expand
2315,MIStack.java,class track stack depth debug frame intern cach,0,1,Expand
2446,SourceLookupTest.java,p,1,1,Expand
2452,SourceLookupTest.java,p,0,1,Expand
2263,MIBreakpointsSynchronizer.java,catchpoint express gdb tracepoint command,1,1,Expand
2264,MIBreakpointsSynchronizer.java,class store event need perform synchron,0,1,Expand
2265,MIBreakpointsSynchronizer.java,see mibreakpointssynchron class document design comment,1,1,Expand
2075,ICPPASTVirtSpecifier.java,two virt specifi final overrid,0,1,Expand
2397,ProblemMarkerManager.java,visitor use filter element delta chang,1,1,Expand
2142,IMIBackend.java,event indic back end process start termin,0,1,Expand
1631,AbstractTrialUndoActionProvider.java,action null rule,1,1,Expand
2534,StandardCElementLabelProvider.java,trigger viewer updat prefer chang,0,1,Expand
1638,AddLineBreakpointActionDelegate.java,initi deriv addfunctionbreakpointactiondeleg,0,1,Expand
2090,ICSourceNotFoundDescription.java,instanc usual provid adapt,0,1,Expand
1642,AddMemoryBlocks.java,p,0,1,Expand
2411,QtPDOMNameIndex.java,equival java type map string list pdomnam,0,1,Expand
2482,SourceLookupTest.java,p,0,1,Expand
1650,AddMemoryBlocks.java,p,0,1,Expand
2485,SourceLookupTest.java,p,0,1,Expand
2103,IGDBTraceControl.java,gdb specif part,0,1,Expand
2104,IGDBTraceControl.java,marker interfac context trace oper perform,0,1,Expand
1784,CPPDeferredFunction.java,compil would resolv instanti,0,1,Expand
2105,IGDBTraceControl.java,gdb specif part,0,1,Expand
2106,IGDBTraceControl.java,specif trace record context,0,1,Expand
2107,IGDBTraceControl.java,describ trace data,0,1,Expand
2108,IGDBTraceControl.java,gdb specif part,0,1,Expand
2109,IGDBTraceControl.java,model data interfac correspond itracerecorddmcontext,0,1,Expand
2110,IGDBTraceControl.java,gdb specif part,0,1,Expand
1662,AllTemplateEngineTests.java,test suit execut testcas ad suit,0,1,Expand
2111,IGDBTraceControl.java,trace event,0,1,Expand
3840,SmoothRateLimiter.java,request permit invoc acquir permit serv,0,1,Expand
3841,SmoothRateLimiter.java,store permit avail,1,1,Expand
3842,SmoothRateLimiter.java,fresh permit remain permit,0,1,Expand
3075,CloseablesTest.java,p check proper close behavior ensur ioexcept closeableclos,1,1,Expand
3076,CloseablesTest.java,propag link closeablesclos method code swallowexcept true,0,1,Expand
3599,Resources.java,byte sourc read url use link urlopenstream,1,1,Expand
2832,CacheBuilder.java,builder link loadingcach link cach instanc combin,0,1,Expand
2833,CacheBuilder.java,follow featur,1,1,Expand
2834,CacheBuilder.java,ul,0,1,Expand
2835,CacheBuilder.java,li automat load entri cach,1,1,Expand
2836,CacheBuilder.java,li least recent use evict maximum size exceed,0,1,Expand
2837,CacheBuilder.java,li time base expir entri measur sinc last access last write,1,1,Expand
2838,CacheBuilder.java,li key automat wrap linkplain weakrefer weak refer,0,1,Expand
2839,CacheBuilder.java,li valu automat wrap linkplain weakrefer weak linkplain,1,1,Expand
2840,CacheBuilder.java,softrefer soft refer,0,1,Expand
2841,CacheBuilder.java,li notif evict otherwis remov entri,1,1,Expand
2843,CacheBuilder.java,ul,0,1,Expand
3613,SmoothRateLimiter.java,simplest way maintain rate qp keep timestamp last grant,1,1,Expand
2845,CacheBuilder.java,default,0,1,Expand
3614,SmoothRateLimiter.java,request ensur 1 qp second elaps sinc,1,1,Expand
3615,SmoothRateLimiter.java,exampl rate,0,1,Expand
3871,SmoothRateLimiter.java,role play storedpermitstowaittim doubl storedpermit doubl permitstotak,1,1,Expand
3616,SmoothRateLimiter.java,qp 5 5 token per second ensur request grant earlier 200m,0,1,Expand
3617,SmoothRateLimiter.java,last one achiev intend rate,1,1,Expand
3618,SmoothRateLimiter.java,request come last request,0,1,Expand
3619,SmoothRateLimiter.java,grant 100m ago wait anoth 100m,1,1,Expand
3620,SmoothRateLimiter.java,rate serv 15 fresh permit,0,1,Expand
3621,SmoothRateLimiter.java,ie acquir 15 request natur take 3 second,1,1,Expand
3622,SmoothRateLimiter.java,import realiz ratelimit superfici memori past,0,1,Expand
3623,SmoothRateLimiter.java,rememb last request,1,1,Expand
3624,SmoothRateLimiter.java,ratelimit unus long period,0,1,Expand
3625,SmoothRateLimiter.java,time request arriv immedi grant,1,1,Expand
3626,SmoothRateLimiter.java,ratelimit would immedi,0,1,Expand
3627,SmoothRateLimiter.java,forget past underutil,1,1,Expand
3628,SmoothRateLimiter.java,may result either underutil,0,1,Expand
2860,CacheBuilder.java,real life would come command line flag config file,1,1,Expand
3629,SmoothRateLimiter.java,overflow depend real world consequ use expect rate,0,1,Expand
3630,SmoothRateLimiter.java,past underutil could mean excess resourc avail,1,1,Expand
3631,SmoothRateLimiter.java,ratelimit,0,1,Expand
3632,SmoothRateLimiter.java,speed take advantag resourc,1,1,Expand
3633,SmoothRateLimiter.java,import,0,1,Expand
3634,SmoothRateLimiter.java,rate appli network limit bandwidth past underutil typic,1,1,Expand
3635,SmoothRateLimiter.java,translat almost empti buffer fill immedi,0,1,Expand
3636,SmoothRateLimiter.java,hand past underutil could mean server respons handl,1,1,Expand
3637,SmoothRateLimiter.java,request becom le readi futur request ie cach becom stale,0,1,Expand
3638,SmoothRateLimiter.java,request becom like trigger expens oper extrem case,1,1,Expand
3639,SmoothRateLimiter.java,exampl server boot mostli busi get,0,1,Expand
3640,SmoothRateLimiter.java,speed,1,1,Expand
3641,SmoothRateLimiter.java,deal scenario add extra dimens past underutil,0,1,Expand
3642,SmoothRateLimiter.java,model storedpermit variabl,1,1,Expand
3643,SmoothRateLimiter.java,variabl zero underutil,0,1,Expand
3644,SmoothRateLimiter.java,grow maxstoredpermit suffici larg underutil,1,1,Expand
3645,SmoothRateLimiter.java,,0,1,Expand
3646,SmoothRateLimiter.java,request permit invoc acquir permit serv,1,1,Expand
3647,SmoothRateLimiter.java,store permit avail,0,1,Expand
3648,SmoothRateLimiter.java,fresh permit remain permit,1,1,Expand
2880,CacheBuilder.java,p b note b default return cach use equal comparison link,0,1,Expand
2886,CacheBuilder.java,p entri automat evict cach linkplain maximum long,1,1,Expand
2887,CacheBuilder.java,maximum linkplain maximumweight long maximumweight linkplain expireafterwrit,0,1,Expand
2888,CacheBuilder.java,expireafterwrit linkplain expireafteraccess expireafteraccess linkplain weakkey,1,1,Expand
2889,CacheBuilder.java,weakkey linkplain weakvalu weakvalu linkplain softvalu softvalu,0,1,Expand
2890,CacheBuilder.java,request,1,1,Expand
2638,AbstractListeningExecutorService.java,task run,0,1,Expand
2639,AbstractListeningExecutorService.java,abstract link execut execut runnabl method,1,1,Expand
2905,CacheBuilder.java,p certain cach configur result accrual period mainten task,0,1,Expand
3931,SmoothRateLimiter.java,arriv come exactli one second previou storedpermit never increas,1,1,Expand
3677,SmoothRateLimiter.java,role play storedpermitstowaittim doubl storedpermit doubl permitstotak,0,1,Expand
2909,CacheBuilder.java,call necessari high throughput cach,1,1,Expand
3423,Preconditions.java,correctli whether precondit met,0,1,Expand
3425,Preconditions.java,specifi type help method except thrown commun,1,1,Expand
3426,Preconditions.java,caller made mistak,0,1,Expand
3427,Preconditions.java,allow construct,1,1,Expand
3429,Preconditions.java,public static doubl sqrt doubl valu,0,1,Expand
3430,Preconditions.java,valu 0,1,1,Expand
3431,Preconditions.java,throw new illegalargumentexcept input neg valu,0,1,Expand
3432,Preconditions.java,calcul squar root,1,1,Expand
3433,Preconditions.java,pre,0,1,Expand
3436,Preconditions.java,public static doubl sqrt doubl valu,0,1,Expand
3438,Preconditions.java,calcul squar root,0,1,Expand
3183,FeatureSpecificTestSuiteBuilder.java,g select appropri test match specifi featur,0,1,Expand
3439,Preconditions.java,pre,0,1,Expand
3444,Preconditions.java,pre,0,1,Expand
3453,Preconditions.java,howev method class larg number overload prevent,0,1,Expand
3459,Preconditions.java,h3 type precondit h3,0,1,Expand
3460,Preconditions.java,p everi type precondit failur support method,0,1,Expand
3464,Preconditions.java,h3 non precondit h3,0,1,Expand
2699,ArbitraryInstances.java,p cover array enum common type defin code javalang code javalangreflect,0,1,Expand
2700,ArbitraryInstances.java,code javaio code javanio code javamath code javautil code,0,1,Expand
2701,ArbitraryInstances.java,javautilconcurr code javautilregex code comgooglecommonbas code,0,1,Expand
2702,ArbitraryInstances.java,comgooglecommoncollect code comgooglecommonprimit,0,1,Expand
2703,ArbitraryInstances.java,addit type,0,1,Expand
2704,ArbitraryInstances.java,expo least one public static final constant type one constant,0,1,Expand
3473,Preconditions.java,similar class non precondit check,0,1,Expand
2705,ArbitraryInstances.java,use class expo public paramet le constructor new,0,1,Expand
2706,ArbitraryInstances.java,return,0,1,Expand
3481,Preconditions.java,p code precondit use link stringslenientformat format error messag templat,0,1,Expand
3737,SmoothRateLimiter.java,arriv come exactli one second previou storedpermit never increas,0,1,Expand
3486,Preconditions.java,number occurr code format string code precondit still,0,1,Expand
3743,SmoothRateLimiter.java,implement follow function coldinterv coldfactor stableinterv,0,1,Expand
3744,SmoothRateLimiter.java,pre,0,1,Expand
3745,SmoothRateLimiter.java,throttl,0,1,Expand
3746,SmoothRateLimiter.java,cold,0,1,Expand
3491,Preconditions.java,href githubcom googl guava wiki preconditionsexplain use code,0,1,Expand
3747,SmoothRateLimiter.java,interv,0,1,Expand
3492,Preconditions.java,precondit,0,1,Expand
3748,SmoothRateLimiter.java,warmup period area trapezoid,0,1,Expand
3749,SmoothRateLimiter.java,thresholdpermit maxpermit,0,1,Expand
3750,SmoothRateLimiter.java,stabl warm,0,1,Expand
3751,SmoothRateLimiter.java,interv,0,1,Expand
3752,SmoothRateLimiter.java,,0,1,Expand
3753,SmoothRateLimiter.java,period,0,1,Expand
3754,SmoothRateLimiter.java,0 storedpermit,0,1,Expand
3755,SmoothRateLimiter.java,0 thresholdpermit maxpermit,0,1,Expand
3756,SmoothRateLimiter.java,pre,0,1,Expand
3757,SmoothRateLimiter.java,go detail particular function let keep mind basic,0,1,Expand
3758,SmoothRateLimiter.java,ol,0,1,Expand
3759,SmoothRateLimiter.java,li state ratelimit storedpermit vertic line figur,0,1,Expand
3760,SmoothRateLimiter.java,li ratelimit use goe right maxpermit,0,1,Expand
3761,SmoothRateLimiter.java,li ratelimit use goe left zero sinc,0,1,Expand
3762,SmoothRateLimiter.java,storedpermit serv first,0,1,Expand
3763,SmoothRateLimiter.java,li unus go right constant rate,0,1,Expand
3764,SmoothRateLimiter.java,rate move right,0,1,Expand
3766,SmoothRateLimiter.java,ensur time take go 0,0,1,Expand
3768,SmoothRateLimiter.java,li use time take explain introductori class note equal,0,1,Expand
3769,SmoothRateLimiter.java,integr function x permit x k permit assum want,0,1,Expand
3770,SmoothRateLimiter.java,spend k save permit,0,1,Expand
3771,SmoothRateLimiter.java,ol,0,1,Expand
2748,ArrayListMultimapGwtSerializationDependencies.java,gwt supersourc class contain field type,0,1,Expand
3774,SmoothRateLimiter.java,p assum satur demand time go maxpermit thresholdpermit,0,1,Expand
3775,SmoothRateLimiter.java,equal warmupperiod,0,1,Expand
3776,SmoothRateLimiter.java,time go thresholdpermit 0 warmupperiod 2,0,1,Expand
3779,SmoothRateLimiter.java,coldfactor hard code 3,0,1,Expand
3780,SmoothRateLimiter.java,p remain calcul thresholdspermit maxpermit,0,1,Expand
3782,SmoothRateLimiter.java,li time go thresholdpermit 0 equal integr function,0,1,Expand
3783,SmoothRateLimiter.java,0 thresholdpermit,0,1,Expand
3784,SmoothRateLimiter.java,thresholdpermit stableinterv,0,1,Expand
3789,SmoothRateLimiter.java,thresholdpermit 05 warmupperiod stableinterv,0,1,Expand
3791,SmoothRateLimiter.java,li time go maxpermit thresholdpermit equal integr,0,1,Expand
3792,SmoothRateLimiter.java,function thresholdpermit maxpermit,0,1,Expand
3794,SmoothRateLimiter.java,trapezoid equal 05 stableinterv coldinterv maxpermit,0,1,Expand
3795,SmoothRateLimiter.java,thresholdpermit,0,1,Expand
2774,BloomFilter.java,p fals posit probabl code fpp bloom filter defin probabl,0,1,Expand
3798,SmoothRateLimiter.java,maxpermit thresholdpermit 2 warmupperiod stableinterv coldinterv,0,1,Expand
2775,BloomFilter.java,linkplain mightcontain object erron return code true object,0,1,Expand
2776,BloomFilter.java,actual put code bloomfilt,0,1,Expand
2777,BloomFilter.java,p bloom filter serializ,0,1,Expand
2778,BloomFilter.java,also support compact serial represent via,0,1,Expand
2779,BloomFilter.java,link writeto link readfrom method,0,1,Expand
2780,BloomFilter.java,serial form continu,0,1,Expand
2781,BloomFilter.java,support futur version librari,0,1,Expand
2782,BloomFilter.java,howev serial form gener newer version,0,1,Expand
2783,BloomFilter.java,code may readabl older version code eg serial bloom filter,0,1,Expand
3807,SmoothRateLimiter.java,simplest way maintain rate qp keep timestamp last grant,0,1,Expand
2784,BloomFilter.java,gener today may readabl binari compil 6 month ago,0,1,Expand
3808,SmoothRateLimiter.java,request ensur 1 qp second elaps sinc,0,1,Expand
3809,SmoothRateLimiter.java,exampl rate,0,1,Expand
3810,SmoothRateLimiter.java,qp 5 5 token per second ensur request grant earlier 200m,0,1,Expand
3811,SmoothRateLimiter.java,last one achiev intend rate,0,1,Expand
3812,SmoothRateLimiter.java,request come last request,0,1,Expand
3813,SmoothRateLimiter.java,grant 100m ago wait anoth 100m,0,1,Expand
3814,SmoothRateLimiter.java,rate serv 15 fresh permit,0,1,Expand
3815,SmoothRateLimiter.java,ie acquir 15 request natur take 3 second,0,1,Expand
3816,SmoothRateLimiter.java,import realiz ratelimit superfici memori past,0,1,Expand
3817,SmoothRateLimiter.java,rememb last request,0,1,Expand
3818,SmoothRateLimiter.java,ratelimit unus long period,0,1,Expand
3050,ClassToInstanceMap.java,p like code map class object map may contain entri primit type,0,1,Expand
3819,SmoothRateLimiter.java,time request arriv immedi grant,0,1,Expand
3051,ClassToInstanceMap.java,primit type correspond wrapper type may map differ valu,0,1,Expand
3820,SmoothRateLimiter.java,ratelimit would immedi,0,1,Expand
3821,SmoothRateLimiter.java,forget past underutil,0,1,Expand
3822,SmoothRateLimiter.java,may result either underutil,0,1,Expand
3823,SmoothRateLimiter.java,overflow depend real world consequ use expect rate,0,1,Expand
3824,SmoothRateLimiter.java,past underutil could mean excess resourc avail,0,1,Expand
3825,SmoothRateLimiter.java,ratelimit,0,1,Expand
3826,SmoothRateLimiter.java,speed take advantag resourc,0,1,Expand
3827,SmoothRateLimiter.java,import,0,1,Expand
3828,SmoothRateLimiter.java,rate appli network limit bandwidth past underutil typic,0,1,Expand
3829,SmoothRateLimiter.java,translat almost empti buffer fill immedi,0,1,Expand
3830,SmoothRateLimiter.java,hand past underutil could mean server respons handl,0,1,Expand
3319,MultimapBuilder.java,p use easili configur multimap data structur implement provid,0,1,Expand
3831,SmoothRateLimiter.java,request becom le readi futur request ie cach becom stale,0,1,Expand
3320,MultimapBuilder.java,explicitli code comgooglecommoncollect exampl,0,1,Expand
3832,SmoothRateLimiter.java,request becom like trigger expens oper extrem case,0,1,Expand
3833,SmoothRateLimiter.java,exampl server boot mostli busi get,0,1,Expand
3834,SmoothRateLimiter.java,speed,0,1,Expand
3835,SmoothRateLimiter.java,deal scenario add extra dimens past underutil,0,1,Expand
3836,SmoothRateLimiter.java,model storedpermit variabl,0,1,Expand
3837,SmoothRateLimiter.java,variabl zero underutil,0,1,Expand
3838,SmoothRateLimiter.java,grow maxstoredpermit suffici larg underutil,0,1,Expand
3839,SmoothRateLimiter.java,,0,1,Expand
4518,SpiUtils.java,kind bind,0,1,Expand
4519,SpiUtils.java,result bind,1,1,Expand
4488,Element.java,element,0,1,Expand
4489,Element.java,assign global uniqu id allow differ modul contribut multibind,0,1,Expand
4490,Element.java,independ,0,1,Expand
5376,Window.java,link uiaddwindow window,0,1,Expand
5121,VScrollTable.java,non javadoc,1,1,Expand
5377,Window.java,p,0,1,Expand
5378,Window.java,content window set use link setcont compon,1,1,Expand
5379,Window.java,use link window string compon constructor,0,1,Expand
5380,Window.java,p,1,1,Expand
5381,Window.java,p,0,1,Expand
5382,Window.java,window posit screen use absolut coordin pixel,1,1,Expand
5383,Window.java,set center use link center,0,1,Expand
5384,Window.java,p,1,1,Expand
5129,VScrollTable.java,exampl itabpanel set contain compon invis back,0,1,Expand
5385,Window.java,p,1,1,Expand
5386,Window.java,caption display window header,0,1,Expand
5387,Window.java,p,1,1,Expand
5388,Window.java,p,0,1,Expand
5389,Window.java,vaadin version prior 700 window also use applic level,1,1,Expand
5134,VScrollTable.java,non javadoc,0,1,Expand
5390,Window.java,window,1,1,Expand
5391,Window.java,function cover link ui class,0,1,Expand
5136,VScrollTable.java,comgooglegwteventdomclientfocushandleronfocu comgooglegwtev,1,1,Expand
5392,Window.java,p,0,1,Expand
5138,VScrollTable.java,non javadoc,1,1,Expand
5140,VScrollTable.java,comgooglegwteventdomclientblurhandleronblur comgooglegwtev,0,1,Expand
5142,VScrollTable.java,non javadoc,1,1,Expand
5399,Window.java,event fire window order posit chang,0,1,Expand
5144,VScrollTable.java,intern use,1,1,Expand
5146,VScrollTable.java,overwrit onbrowserev function focusablescrollpanel give event,0,1,Expand
5147,VScrollTable.java,access touchcontextprovid,1,1,Expand
5148,VScrollTable.java,public give tableconnector,0,1,Expand
5406,Window.java,interfac use listen window order chang event,1,1,Expand
5412,Window.java,interfac use listen window close event,0,1,Expand
5157,VScrollTable.java,exampl itabpanel set contain compon invis back,1,1,Expand
5413,Window.java,add,0,1,Expand
5414,Window.java,closelisten window,1,1,Expand
5415,Window.java,link closelistenerwindowclos closeev call whenev,0,1,Expand
5416,Window.java,user close window,1,1,Expand
5417,Window.java,p,0,1,Expand
5162,VScrollTable.java,non javadoc,1,1,Expand
5164,VScrollTable.java,comgooglegwteventdomclientfocushandleronfocu comgooglegwtev,0,1,Expand
5420,Window.java,p,1,1,Expand
5166,VScrollTable.java,non javadoc,0,1,Expand
5168,VScrollTable.java,comgooglegwteventdomclientblurhandleronblur comgooglegwtev,1,1,Expand
5170,VScrollTable.java,non javadoc,0,1,Expand
5172,VScrollTable.java,use recal posit open context menu need close,1,1,Expand
5175,VScrollTable.java,intern use,0,1,Expand
5432,Window.java,interfac use listen window maxim restor event,1,1,Expand
5433,Window.java,add,0,1,Expand
5434,Window.java,windowmodechangelisten window,1,1,Expand
5435,Window.java,link windowmodechangelistenerwindowmodechang windowmodechangeev,0,1,Expand
5436,Window.java,call whenev window maxim,1,1,Expand
5437,Window.java,link windowmodemaxim restor link windowmodenorm,0,1,Expand
5182,VScrollTable.java,exampl itabpanel set contain compon invis back,1,1,Expand
5442,Window.java,resiz event fire whenev client side fire resiz event,0,1,Expand
5187,VScrollTable.java,non javadoc,1,1,Expand
5443,Window.java,eg browser window resiz,0,1,Expand
5444,Window.java,frequenc may vari across,1,1,Expand
5189,VScrollTable.java,comgooglegwteventdomclientfocushandleronfocu comgooglegwtev,0,1,Expand
5445,Window.java,browser,1,1,Expand
5191,VScrollTable.java,non javadoc,0,1,Expand
5193,VScrollTable.java,comgooglegwteventdomclientblurhandleronblur comgooglegwtev,1,1,Expand
5195,VScrollTable.java,non javadoc,0,1,Expand
5197,VScrollTable.java,intern use,1,1,Expand
5456,Window.java,link shortcutlisten specif made defin keyboard,0,1,Expand
5457,Window.java,shortcut close window,1,1,Expand
5204,VScrollTable.java,exampl itabpanel set contain compon invis back,0,1,Expand
5463,Window.java,getui addact new windowcloseshortcut window keycodeescap,1,1,Expand
5209,VScrollTable.java,non javadoc,0,1,Expand
5211,VScrollTable.java,comgooglegwteventdomclientfocushandleronfocu comgooglegwtev,1,1,Expand
5213,VScrollTable.java,non javadoc,0,1,Expand
4958,VaadinPortlet.java,base class portlet request need access http servlet,1,1,Expand
5215,VScrollTable.java,comgooglegwteventdomclientblurhandleronblur comgooglegwtev,0,1,Expand
5217,VScrollTable.java,non javadoc,0,1,Expand
4962,VaadinPortlet.java,portlet request liferay,0,1,Expand
5220,VScrollTable.java,reorder disabl click reset sort,0,1,Expand
4965,VaadinPortlet.java,portlet request gatein,0,1,Expand
4968,VaadinPortlet.java,portlet request webspher portal,0,1,Expand
5226,VScrollTable.java,exampl itabpanel set contain compon invis back,0,1,Expand
4971,VaadinPortlet.java,portlet request webspher portal,0,1,Expand
5231,VScrollTable.java,non javadoc,0,1,Expand
5233,VScrollTable.java,comgooglegwteventdomclientfocushandleronfocu comgooglegwtev,0,1,Expand
5235,VScrollTable.java,non javadoc,0,1,Expand
5237,VScrollTable.java,comgooglegwteventdomclientblurhandleronblur comgooglegwtev,0,1,Expand
5239,VScrollTable.java,non javadoc,0,1,Expand
5247,VScrollTable.java,exampl itabpanel set contain compon invis back,0,1,Expand
5252,VScrollTable.java,non javadoc,0,1,Expand
5254,VScrollTable.java,comgooglegwteventdomclientfocushandleronfocu comgooglegwtev,0,1,Expand
4999,VaadinServiceInitListener.java,listen instanc default discov instanti use,0,1,Expand
5256,VScrollTable.java,non javadoc,0,1,Expand
5000,VaadinServiceInitListener.java,link serviceload,0,1,Expand
5001,VaadinServiceInitListener.java,mean implement must,0,1,Expand
5258,VScrollTable.java,comgooglegwteventdomclientblurhandleronblur comgooglegwtev,0,1,Expand
5002,VaadinServiceInitListener.java,zero argument constructor fulli qualifi name implement,0,1,Expand
5003,VaadinServiceInitListener.java,class must list separ line,0,1,Expand
5260,VScrollTable.java,non javadoc,0,1,Expand
5004,VaadinServiceInitListener.java,meta inf servic comvaadinservervaadinserviceinitlisten file present,0,1,Expand
5005,VaadinServiceInitListener.java,jar file contain implement class,0,1,Expand
5263,VScrollTable.java,reorder disabl click reset sort,0,1,Expand
5007,VaadinServiceInitListener.java,integr specif runtim environ osgi spring might,0,1,Expand
5008,VaadinServiceInitListener.java,also provid way discov listen,0,1,Expand
5269,VScrollTable.java,exampl itabpanel set contain compon invis back,0,1,Expand
5274,VScrollTable.java,non javadoc,0,1,Expand
5276,VScrollTable.java,comgooglegwteventdomclientfocushandleronfocu comgooglegwtev,0,1,Expand
5278,VScrollTable.java,non javadoc,0,1,Expand
5280,VScrollTable.java,comgooglegwteventdomclientblurhandleronblur comgooglegwtev,0,1,Expand
5282,VScrollTable.java,non javadoc,0,1,Expand
5290,VScrollTable.java,exampl itabpanel set contain compon invis back,0,1,Expand
5038,VScrollTable.java,vscrolltabl flowpanel two widget tablehead compon,0,1,Expand
5295,VScrollTable.java,non javadoc,0,1,Expand
5040,VScrollTable.java,tablehead contain tabl header widget logic resiz,0,1,Expand
5297,VScrollTable.java,comgooglegwteventdomclientfocushandleronfocu comgooglegwtev,0,1,Expand
5042,VScrollTable.java,scrollpanel contain vscrolltablebodi object handl content,0,1,Expand
5299,VScrollTable.java,non javadoc,0,1,Expand
5044,VScrollTable.java,bandwidth improv client respons load data,0,1,Expand
5301,VScrollTable.java,comgooglegwteventdomclientblurhandleronblur comgooglegwtev,0,1,Expand
5303,VScrollTable.java,non javadoc,0,1,Expand
4791,PopupView.java,constructor,0,1,Expand
5047,VScrollTable.java,vscrolltablebodi use exact space non render row would use,0,1,Expand
4792,PopupView.java,method inherit abstractcomponentcontain,0,1,Expand
5048,VScrollTable.java,way use seamlessli tradit scrollbar scroll fetch,0,1,Expand
5305,VScrollTable.java,panel contain vscrolltablerow type widget,0,1,Expand
4793,PopupView.java,unnecessari,0,1,Expand
4794,PopupView.java,mandatori,0,1,Expand
5050,VScrollTable.java,vscrolltabl listen scroll event,0,1,Expand
4795,PopupView.java,support implement,0,1,Expand
5051,VScrollTable.java,horizont scroll also,0,1,Expand
5052,VScrollTable.java,updat tablehead scroll posit scrollbar hidden,0,1,Expand
5053,VScrollTable.java,,0,1,Expand
5054,VScrollTable.java,vertic scroll event check reach end area,0,1,Expand
5055,VScrollTable.java,row render,0,1,Expand
5056,VScrollTable.java,todo implement unregist child compon cell,0,1,Expand
4801,PopupView.java,constructor,0,1,Expand
4802,PopupView.java,method inherit abstractcomponentcontain,0,1,Expand
4547,AbstractProperty.java,code event code object specifi properti whose read,0,1,Expand
4803,PopupView.java,unnecessari,0,1,Expand
4548,AbstractProperty.java,statu chang,0,1,Expand
4804,PopupView.java,mandatori,0,1,Expand
4805,PopupView.java,support implement,0,1,Expand
4806,PopupView.java,event receiv popupvisibilitylisten,0,1,Expand
5062,VScrollTable.java,exampl itabpanel set contain compon invis back,0,1,Expand
4807,PopupView.java,visibl popup chang,0,1,Expand
4808,PopupView.java,get new visibl directli,0,1,Expand
4809,PopupView.java,link ispopupvis get popupview produc,0,1,Expand
4810,PopupView.java,event link getpopupview,0,1,Expand
4811,PopupView.java,constructor,0,1,Expand
5067,VScrollTable.java,non javadoc,0,1,Expand
4812,PopupView.java,method inherit abstractcomponentcontain,0,1,Expand
4813,PopupView.java,unnecessari,0,1,Expand
5069,VScrollTable.java,comgooglegwteventdomclientfocushandleronfocu comgooglegwtev,0,1,Expand
4814,PopupView.java,mandatori,0,1,Expand
4815,PopupView.java,support implement,0,1,Expand
5071,VScrollTable.java,non javadoc,0,1,Expand
4816,PopupView.java,defin listen receiv popupvisibilityev,0,1,Expand
4817,PopupView.java,visibl popup chang,0,1,Expand
5073,VScrollTable.java,comgooglegwteventdomclientblurhandleronblur comgooglegwtev,0,1,Expand
5075,VScrollTable.java,non javadoc,0,1,Expand
5077,VScrollTable.java,simpl interfac part tabl capabl own context menu,0,1,Expand
5085,VScrollTable.java,exampl itabpanel set contain compon invis back,0,1,Expand
5090,VScrollTable.java,non javadoc,0,1,Expand
5092,VScrollTable.java,comgooglegwteventdomclientfocushandleronfocu comgooglegwtev,0,1,Expand
5094,VScrollTable.java,non javadoc,0,1,Expand
5096,VScrollTable.java,comgooglegwteventdomclientblurhandleronblur comgooglegwtev,0,1,Expand
4585,BootstrapPageResponse.java,bootstrap page,0,1,Expand
4586,BootstrapPageResponse.java,contain full dom html document well http header,0,1,Expand
5098,VScrollTable.java,non javadoc,0,1,Expand
4587,BootstrapPageResponse.java,includ correspond http respons,0,1,Expand
5100,VScrollTable.java,handl show context menu long press touch screen,0,1,Expand
5108,VScrollTable.java,exampl itabpanel set contain compon invis back,0,1,Expand
4597,ButtonRenderer.java,valu,0,1,Expand
4598,ButtonRenderer.java,correspond properti use caption,0,1,Expand
5113,VScrollTable.java,non javadoc,0,1,Expand
5115,VScrollTable.java,comgooglegwteventdomclientfocushandleronfocu comgooglegwtev,0,1,Expand
5373,Window.java,compon repres float popup window ad,0,1,Expand
5117,VScrollTable.java,non javadoc,0,1,Expand
5375,Window.java,window ad code ui use,0,1,Expand
5119,VScrollTable.java,comgooglegwteventdomclientblurhandleronblur comgooglegwtev,0,1,Expand
273,DelegatingSSLSocketFactory.java,link sslsocketfactori deleg variou ssl implement,0,1,usage
278,DelegatingSSLSocketFactory.java,librari,1,1,usage
279,DelegatingSSLSocketFactory.java,p,0,1,usage
280,DelegatingSSLSocketFactory.java,factori sever differ mode oper,1,1,usage
281,DelegatingSSLSocketFactory.java,ul,0,1,usage
